game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=81w486vq; onvyp7nm=0139rzx1,Xbox One,16m 46.902s,https://www.twitch.tv/videos/850245231,,co-op,2020-12-26,3,DucksBAM,Monkeywithamask,Coolnick66,,http://www.speedrun.com/iwzombies/run/y8rn0rdm,verified
