game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=p12x9x4l; 2lg396np=5leo55qo; 6njz75l4=jqzdk2lp,PlayStation 4,6m 44.044s,https://www.twitch.tv/videos/784283696,,solo,2020-10-28,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/y4er68nm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,56.100s,https://www.youtube.com/watch?v=R1ZeRZSogFw,,solo,2020-01-25,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/y95e8gvz,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=p12x9x4l; 2lg396np=5leo55qo; 6njz75l4=jqzdk2lp,PlayStation 4,7m 10.000s,https://www.youtube.com/watch?v=p0prUqi-IGk,,solo,2020-01-23,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/m31v6qqz,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,4m 38.000s,https://www.youtube.com/watch?v=EzWYPJ-u8zw,,solo,2020-01-21,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/mred917y,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,4m 30.000s,https://www.youtube.com/watch?v=Hd0W0Oioe84&t=35s,,solo,2020-01-19,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/z010ep4y,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,57.120s,https://www.youtube.com/watch?v=JQwZdLQfEog,,solo,2020-01-19,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/m31vdl4z,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=5leo55qo; 6njz75l4=jqzdk2lp,PlayStation 4,2m 6.000s,https://www.youtube.com/watch?v=rj0PPr5J5ik,,solo,2019-12-29,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/zgkov7jy,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=0q56pm1p; jlzz6xl2=0q54r9rl,PlayStation 4,3m 46.000s,https://www.youtube.com/watch?v=TN_EAqOtCZc,,co-op,2019-12-28,2,Clarians,GroovyToni,,,http://www.speedrun.com/bo3zombies/run/y81p105z,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=5leo55qo; 38dw04n0=jq6om7qm,PlayStation 4,5m 30.000s,https://www.youtube.com/watch?v=Qg0vUb-13t0,,solo,2019-12-25,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/m7qnr3ez,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=5leo55qo; 6njz75l4=jqzdk2lp,PlayStation 4,5m 29.000s,https://www.youtube.com/watch?v=O9y51A1Xuiw,,solo,2019-12-23,1,GroovyToni,,,,http://www.speedrun.com/bo3zombies/run/y95jg5nz,verified
