game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=21g9e3mq,PC,7m 30.830s,https://www.youtube.com/watch?v=_j5usUp6eJc,,solo,2017-10-31,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/y23p6ljm,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=p12oxn2l,PC,8m 35.410s,https://www.youtube.com/watch?v=_j5usUp6eJc,,solo,2017-10-31,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/y670wkqm,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=p12oxn2l,PC,9m 27.460s,https://www.youtube.com/watch?v=ii6VL4FPymM,,solo,2017-10-15,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/y23pqq7m,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=p12oxn2l,PC,10m 52.570s,https://www.youtube.com/watch?v=HIKRBiTkQvQ,,solo,2017-08-14,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/y23x3v7m,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=4lxg0jrq; 9l74r9l1=81060d51,PC,16m 32.140s,https://youtu.be/YA9ytbk2Xn4,,solo,2017-08-14,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/z5oroeey,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=8149knjq; e8mz6mn6=81pe4gkl,PC,22m 59.520s,https://www.youtube.com/watch?v=bzRkMqT-vTA,,co-op,2017-08-13,2,FappyStorm,Jocon,,,http://www.speedrun.com/wawzombies/run/zxvg9ggy,verified
Call of Duty: World at War Zombies,,Verrückt,5ly09jn4=4lxg0jrq; jlzjgxn2=4qy75w7q,PC,20m 30.000s,https://youtu.be/tokpWkIR5Dk,,solo,2017-08-13,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/z5or5vdy,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=21g9e3mq,PC,8m 3.110s,https://www.twitch.tv/videos/166337609,,solo,2017-08-12,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/mk476pvy,rejected
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=21g9e3mq,PC,8m 16.000s,https://www.youtube.com/watch?v=67EbAkt92Kw,,solo,2017-08-06,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/m798ngwy,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=21g9e3mq,PC,9m 48.850s,https://www.youtube.com/watch?v=cxCxWxk4LyI,,solo,2017-07-04,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/y45wjd3m,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=21g9e3mq,PC,8m 36.000s,https://www.youtube.com/watch?v=yV4yAyX6UrA,,solo,2017-07-04,1,Jocon,,,,http://www.speedrun.com/wawzombies/run/z5ojl9jy,verified
