game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=0q56pm1p; wlewprl6=jq6yg731,PlayStation 3,2m 53.007s,https://youtu.be/kDaakvfxczg,,co-op,2020-04-22,2,SwordsYT,PixeyStix,,,http://www.speedrun.com/bo3zombies/run/znkr668z,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=0q56pm1p; ylp4kjlg=5q84y46l,PlayStation 4,6m 42.400s,https://youtu.be/E3_-fPeNNtk,,co-op,2020-04-21,2,SwordsYT,PixeyStix,,,http://www.speedrun.com/bo3zombies/run/zgwk95dy,verified
