game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=4lxggnrq,PC,15m 43.620s,https://www.youtube.com/watch?v=J1mejlwn9SM,,co-op,2023-03-04,2,SDC_aim,tenti,,,http://www.speedrun.com/bozombies/run/zqeq3j9z,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=klrmdjqp; 38dwzen0=81499zjq,PC,14m 30.310s,https://www.twitch.tv/videos/1732170963,,co-op,2023-02-08,2,SDC_aim,tehnoobowner,,,http://www.speedrun.com/bozombies/run/ywv67v2z,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=5q8o3g1d; 7893j98w=p12997kl,PC,25m 13.000s,https://www.twitch.tv/videos/1728266429,,co-op,2023-02-03,4,SDC_aim,notFITZ,tenti,isildur,http://www.speedrun.com/bozombies/run/yj8dlpdm,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=z19xxnk1,PC,14m 41.000s,https://www.twitch.tv/videos/1726457480,,co-op,2023-02-02,2,SDC_aim,tehnoobowner,,,http://www.speedrun.com/bozombies/run/znjp6g8m,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=gq79z5yl,PC,3m 10.500s,https://www.twitch.tv/videos/1724590397,,solo,2023-01-31,1,SDC_aim,,,,http://www.speedrun.com/bozombies/run/y808x4xm,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=gq79z5yl,PC,3m 16.170s,https://www.twitch.tv/videos/1723491304,,solo,2023-01-30,1,SDC_aim,,,,http://www.speedrun.com/bozombies/run/yln7qqkz,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=z19xxnk1,PC,15m 17.800s,https://www.twitch.tv/videos/1720465570,,co-op,2023-01-27,2,SDC_aim,tehnoobowner,,,http://www.speedrun.com/bozombies/run/zxnl5lkm,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=5lm8w24q,PC,4m 15.000s,https://www.twitch.tv/videos/1422591850,,solo,2022-03-11,1,SDC_aim,,,,http://www.speedrun.com/wawzombies/run/y206dr9m,rejected
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=4lxg0jrq; ylqzqmlr=mlnedodl,PC,15m 19.240s,https://www.twitch.tv/videos/1422759828,,solo,2022-03-11,1,SDC_aim,,,,http://www.speedrun.com/wawzombies/run/y8jlvjwz,rejected
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=8149knjq; ylqzqmlr=mlnedodl,PC,15m 37.000s,https://www.twitch.tv/videos/1422938927,,co-op,2022-03-11,2,SDC_aim,tehnoobowner,,,http://www.speedrun.com/wawzombies/run/mkex7n1m,rejected
