game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=10vmvxpl; 68k16z3l=ln8z4j0l; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; ylpy4ejl=1928ypyq,PlayStation 4,17.000s,https://www.xbox.com/play/media/w7Bg2U5Wst,,solo,2024-11-21,1,TDFHJD,,,,http://www.speedrun.com/BO6Zombies/run/zgo4k8nm,rejected
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=10vmvxpl; 68k16z3l=ln8z4j0l; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; ylpy4ejl=1928ypyq,Xbox Series X,17.000s,https://www.xbox.com/play/media/w7Bg2U5Wst,,solo,2024-11-18,1,TDFHJD,,,,http://www.speedrun.com/BO6Zombies/run/mrx3no8m,rejected
