game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=rqvx8k5l,PlayStation 4,1h 20m 31.898s,https://youtu.be/8yve5J61ufs?si=MDs-ZNaqOVDRBcyq,,solo,2024-05-23,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/zn2x6vlz,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=p12x9x4l; 2lg396np=5leo55qo; 6njz75l4=5leo05qo,PlayStation 4,1h 10m 38.533s,https://youtu.be/UnX4R5X4fyQ,,solo,2023-08-06,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/yoneo85z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=0q56pm1p; jlzz6xl2=013xgok1,PlayStation 4,35m 35.217s,https://youtu.be/fG-nuw0_Ry8,,co-op,2023-07-30,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/y4oj2wdz,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=p12x9x4l; 2lg396np=5leo55qo; 6njz75l4=5leo05qo,PlayStation 4,1h 40m 13.150s,https://www.youtube.com/watch?v=WB1zVCQFCx0,,solo,2023-07-28,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/m70ojr4y,verified
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=0q5g472l; 2lg396np=0q56pm1p; ql659jn9=81w7y49q,PlayStation 4,35m 39.500s,https://youtu.be/B2DPAADfYhA,,co-op,2023-07-26,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/zpwx9jny,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=4lxegd41; 2lg396np=0q56pm1p; onvmywnm=81we5o91,PlayStation 4,14m 36.783s,https://youtu.be/NZJDq0xR_Bw,,co-op,2023-07-24,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/zqj8x79m,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=4lxegd41; 2lg396np=0q56pm1p; onvmywnm=rqvx8v5l,PlayStation 4,39m 41.000s,https://youtu.be/NZJDq0xR_Bw,,co-op,2023-07-24,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/mk0pjk3z,verified
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=rqvexz61; 2lg396np=0q56pm1p; ql659jn9=5lm8g6yq,PlayStation 4,13m 36.300s,https://youtu.be/yzImXapOgOM,,co-op,2023-07-23,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/m3q08ddy,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=rqvx8k5l,PlayStation 4,57m 26.033s,https://youtu.be/Rq9JSK7r_qA,,solo,2023-07-19,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/yl6lg8ry,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=5le35o5q,PlayStation 4,1h 41m 40.500s,https://www.twitch.tv/videos/1870325569,https://youtu.be/Rq9JSK7r_qA,solo,2023-07-16,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/y2gkvg7z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=0q56pm1p; jlzz6xl2=zqomrog1,PlayStation 4,13m 15.283s,https://youtu.be/GOKLWIRQNZ4,,co-op,2023-07-09,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/ywrvoe3m,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=4lxegd41; 2lg396np=0q56pm1p; onvmywnm=rqvx8v5l,PlayStation 4,47m 37.467s,https://youtu.be/cm2YNizGDwI,,co-op,2023-07-06,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/znvj3xvm,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=4lxegd41; 2lg396np=0q56pm1p; onvmywnm=81we5o91,PlayStation 4,16m 23.217s,https://youtu.be/cm2YNizGDwI,,co-op,2023-07-06,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/m3qlgjgy,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=4lxegd41; 2lg396np=0q56pm1p; onvmywnm=4lx0d42l,PlayStation 4,2m 39.750s,https://youtu.be/cm2YNizGDwI,,co-op,2023-07-06,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/y9861jrz,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=814jp01d; jlzz6xl2=zqomrog1,PlayStation 4,20m 49.250s,https://youtu.be/TUbdIeFFCws,,co-op,2023-06-08,4,anypresent,ZvetskuZ,masterbo12345,cyril_luxury,http://www.speedrun.com/bo3zombies/run/zx3g40kz,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=814jp01d; jlzz6xl2=814k4d0l,PlayStation 4,2m 50.783s,https://youtu.be/TUbdIeFFCws,,co-op,2023-06-08,4,anypresent,ZvetskuZ,masterbo12345,cyril_luxury,http://www.speedrun.com/bo3zombies/run/y2gxq87z,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=0135x4xq; 2lg396np=5leo55qo; 2lg7e6lp=jq6vd5n1,PlayStation 4,1h 43m 32.617s,https://www.twitch.tv/videos/1815601402,https://youtu.be/gMQx5zHHgJ0,solo,2023-05-09,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/y869xpnm,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=0135x4xq; 2lg396np=5leo55qo; 2lg7e6lp=810624w1,PlayStation 4,43m 28.600s,https://youtu.be/gMQx5zHHgJ0,https://www.twitch.tv/videos/1815480488,solo,2023-05-09,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/mel81n8z,rejected
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=810w692q; 2lg396np=0q56pm1p; 2lg7k6lp=81p46ng1,PlayStation 4,3m 10.300s,https://www.twitch.tv/videos/1808929181,,co-op,2023-05-01,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/mk0458lz,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=810w692q; 2lg396np=0q56pm1p; 2lg7k6lp=5le3mzpq,PlayStation 4,14m 15.917s,https://youtu.be/rCgMCn8CSHY,https://www.twitch.tv/videos/1808929181,co-op,2023-05-01,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/y2g3757z,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=0135x4xq; 2lg396np=5leo55qo; 2lg7e6lp=jq6vd5n1,PlayStation 4,2h 4m 27.550s,https://www.youtube.com/watch?v=IrPfGTtLN5o,,solo,2023-04-22,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/ylng22xz,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=0135x4xq; 2lg396np=5leo55qo; 2lg7e6lp=810624w1,PlayStation 4,47m 49.567s,https://www.youtube.com/watch?v=IrPfGTtLN5o,,solo,2023-04-22,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/zpg7vvvz,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=0q56pm1p; jlzz6xl2=zqomrog1,PlayStation 4,12m 59.700s,https://youtu.be/vEpiENMtUc0,,co-op,2023-04-10,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/m72kq6wz,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=0q56pm1p; jlzz6xl2=013xgok1,PlayStation 4,33m 0.900s,https://youtu.be/vEpiENMtUc0,,co-op,2023-04-10,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/ydg76d0y,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=814794v1; 2lg396np=0q56pm1p; onvmywnm=rqvx8v5l,PlayStation 4,43m 12.450s,https://youtu.be/aBAneL_t5pQ,,co-op,2023-04-08,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/y2j4r5wz,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=814794v1; 2lg396np=0q56pm1p; onvmywnm=81we5o91,PlayStation 4,15m 40.717s,https://youtu.be/aBAneL_t5pQ,,co-op,2023-04-08,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/yv8k56em,verified
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=814794v1; 2lg396np=0q56pm1p; onvmywnm=4lx0d42l,PlayStation 4,2m 29.783s,https://youtu.be/aBAneL_t5pQ,,co-op,2023-04-08,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/yj8v7lnm,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=0q56pm1p; ylp4kjlg=013w57kq,PlayStation 4,17m 8.817s,https://youtu.be/rc3SOd2S3qk,,co-op,2023-04-04,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/y8041qdm,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=0q56pm1p; ylp4kjlg=4lxgn5jq,PlayStation 4,44m 28.567s,https://youtu.be/rc3SOd2S3qk,,co-op,2023-04-04,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/zxnrk9em,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=0q56pm1p; ylp4kjlg=8149zowq,PlayStation 4,2h 5m 22.000s,https://youtu.be/rc3SOd2S3qk,,co-op,2023-04-04,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/y96q5oey,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=gq7r2zdl; 2lg396np=0q56pm1p; ylp4kjlg=013w57kq,PlayStation 4,16m 36.283s,https://youtu.be/sXhEyAXGIwE,,co-op,2023-04-02,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/z0n2q64m,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=gq7r2zdl; 2lg396np=0q56pm1p; ylp4kjlg=4lxgn5jq,PlayStation 4,44m 40.050s,https://youtu.be/sXhEyAXGIwE,,co-op,2023-04-02,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/y4gvlwny,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=jqzxgy81; 2lg396np=0q56pm1p; ylp4kjlg=4lxgn5jq,PlayStation 4,43m 13.033s,https://www.youtube.com/watch?v=mwc8NzdLSKA,,co-op,2023-03-30,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/zxnpoeqm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=013xgok1,PlayStation 4,30m 54.350s,https://youtu.be/lLUD2abgYrI,,solo,2023-03-26,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/zqe5845z,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=gq7r2zdl; 2lg396np=0q56pm1p; ylp4kjlg=013w57kq,PlayStation 4,18m 20.183s,https://youtu.be/CuSGazeF5xg,,co-op,2023-03-24,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/m72vd54z,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=gq7r2zdl; 2lg396np=0q56pm1p; ylp4kjlg=4lxgn5jq,PlayStation 4,48m 46.983s,https://youtu.be/CuSGazeF5xg,https://youtu.be/nOPaR0TPzTg,co-op,2023-03-23,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/z0nkr99m,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=gq7r2zdl; 2lg396np=5leo55qo; ylp4kjlg=4lxgn5jq,PlayStation 4,36m 33.533s,https://youtu.be/Sk1vj1cYLN8,,solo,2023-03-20,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/znjggg7m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=0q56pm1p; jlzz6xl2=gq79pjvl,PlayStation 4,2m 24.733s,https://youtu.be/tjyZ-koXWr8,,co-op,2023-03-19,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/y2j8g3wz,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=0q56pm1p; jlzz6xl2=814k4d0l,PlayStation 4,2m 41.817s,https://youtu.be/RYoOg4ykkM8,,co-op,2023-03-18,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/m3lv3owm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=0q56pm1p; jlzz6xl2=zqomrog1,PlayStation 4,13m 54.817s,https://youtu.be/RYoOg4ykkM8,,co-op,2023-03-18,2,anypresent,ZvetskuZ,,,http://www.speedrun.com/bo3zombies/run/mee2389m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=rqvx8k5l,PlayStation 4,1h 12m 54.133s,https://www.youtube.com/watch?v=hGvcQCOG-TA,,solo,2023-03-05,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/mkv18kly,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=013xgok1,PlayStation 4,34m 54.600s,https://www.youtube.com/watch?v=hGvcQCOG-TA,,solo,2023-03-05,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/y4gle83y,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=5le35o5q,PlayStation 4,2h 27m 28.617s,https://www.youtube.com/watch?v=hGvcQCOG-TA,,solo,2023-03-05,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/ylnxvqnz,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=zqomrog1,PlayStation 4,14m 14.800s,https://youtu.be/KuJEJf82220,,solo,2023-03-04,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/znj2d3vm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=rqvx8k5l,PlayStation 4,1h 17m 10.100s,https://www.youtube.com/watch?v=ilZjNuK2NXo,,solo,2023-03-03,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/yv8l5kom,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=rqvx8k5l,PlayStation 4,1h 17m 0.000s,https://www.youtube.com/live/ilZjNuK2NXo?feature=share,,solo,2023-03-03,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/y80wnldm,rejected
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=rqvx8k5l,PlayStation 4,1h 23m 8.533s,https://www.youtube.com/watch?v=QZrJ3GVoBVE,,solo,2023-03-02,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/m3l0jq4m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=013xgok1,PlayStation 4,38m 23.572s,https://youtu.be/_sTpkS60Vd8,,solo,2022-07-22,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/y4qdwd3m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=zqomrog1,PlayStation 4,14m 55.000s,https://youtu.be/BgQVcaXnMd4,,solo,2022-07-09,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/yope115m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PlayStation 4,3m 11.000s,https://youtu.be/xP0GKR0RoCM,,solo,2022-07-04,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/mkkornlm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PlayStation 4,2m 56.000s,https://youtu.be/0Gsl2XhgEko,,solo,2022-07-04,1,anypresent,,,,http://www.speedrun.com/bo3zombies/run/m33w24gm,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=4lxg0jrq; e8mz6mn6=81pe4gkl,PlayStation 3,20m 51.520s,https://youtu.be/q7ZnLmVIPSM,,solo,2023-05-29,1,anypresent,,,,http://www.speedrun.com/wawzombies/run/y981v92z,verified
