game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,Xbox 360,1h 20m 20.000s,https://www.youtube.com/watch?v=BXoEfBQciio,,solo,2022-10-01,1,Frost_Byte,,,,http://www.speedrun.com/bo2zombies/run/yv0ljk4z,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=5leozzqo,Xbox 360,1h 51m 1.000s,https://www.youtube.com/watch?v=9RB4a6kkYWk,,solo,2022-09-25,1,Frost_Byte,,,,http://www.speedrun.com/bo2zombies/run/zpdp03xz,verified
