game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Citadelle des Morts ,789vy65n=qznxpm8q; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; wlegod2n=1gn2dp6l,PC,2m 23.200s,https://www.youtube.com/watch?v=LjXBpzKpQ1A,,solo,2024-12-19,1,sighted,,,,http://www.speedrun.com/BO6Zombies/run/y2n1qdjy,verified
Call of Duty: Black Ops 6 Zombies,,Citadelle des Morts ,789vy65n=qznxpm8q; 68k16z3l=ln8z4j0l; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; wlegod2n=1gn2dp6l,PC,2m 57.330s,"https://youtu.be/a1D0uxOfKww,",https://www.youtube.com/watch?v=_CHVGHl6EGo,co-op,2024-12-17,2,Toaster_Boy,sighted,,,http://www.speedrun.com/BO6Zombies/run/zxj4e8qy,verified
