game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=21dnjgle,PC,40m 10.000s,https://www.twitch.tv/videos/792890103,,co-op,2020-12-12,2,Ph3NiX,slayer_,,,http://www.speedrun.com/bozombies/run/z1onl0rm,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=5q83x61d,PC,2h 2m 2.000s,https://www.twitch.tv/videos/792890103,,co-op,2020-11-13,2,Ph3NiX,slayer_,,,http://www.speedrun.com/bozombies/run/ywdxgl9z,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=4qymvdq7,PC,5h 6m 39.000s,https://www.twitch.tv/videos/792890103,,co-op,2020-11-13,2,Ph3NiX,slayer_,,,http://www.speedrun.com/bozombies/run/yv9xxnxz,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=mln74n1p,PC,14h 16m 49.000s,https://www.twitch.tv/videos/792890103,,co-op,2020-10-23,2,Ph3NiX,slayer_,,,http://www.speedrun.com/bozombies/run/z09kwq9z,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=klrmdjqp; j84594n9=810pdjlv,PC,4h 23m 6.000s,https://www.twitch.tv/videos/591707755,,co-op,2020-04-27,2,Kaapinho,Ph3NiX,,,http://www.speedrun.com/bozombies/run/z5368qgy,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=klrmdjqp; j84594n9=9qj980l4,PC,12h 4m 24.000s,https://www.twitch.tv/videos/591707755,,co-op,2020-04-27,2,Kaapinho,Ph3NiX,,,http://www.speedrun.com/bozombies/run/y8rnp11m,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=810pdjlv,PC,2h 22m 18.000s,https://www.twitch.tv/videos/562129189,,solo,2020-02-27,1,Ph3NiX,,,,http://www.speedrun.com/bozombies/run/y8rnw4nm,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=jqzdwglp; 38dpvx80=p12k6v1x,PC,7h 15m 25.000s,https://www.twitch.tv/videos/217391504,,solo,2018-01-19,1,Ph3NiX,,,,http://www.speedrun.com/bozombies/run/m78pqwez,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=klrmdjqp; p85rgxng=5le5xplo,PC,6h 47m 44.000s,https://www.twitch.tv/videos/171057070,,co-op,2018-01-16,2,Ph3NiX,kebab6969,,,http://www.speedrun.com/bozombies/run/y8vqd3wz,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=z19vjjl4,PC,5h 14m 31.000s,https://youtu.be/8KLgRJdtSBU,,co-op,2017-08-18,2,Ph3NiX,kebab6969,,,http://www.speedrun.com/bozombies/run/yv2j316m,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=klrmdjqp; 38dpvx80=p12k6v1x,PC,14h 48m 15.000s,https://youtu.be/8KLgRJdtSBU,,co-op,2017-08-18,2,Ph3NiX,kebab6969,,,http://www.speedrun.com/bozombies/run/ylo407ry,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=21g366qz,PC,1h 27m 48.000s,https://youtu.be/GQRGhBF729c,,solo,2017-07-08,1,Ph3NiX,,,,http://www.speedrun.com/bozombies/run/zqg49nrm,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=jqzdwglp; p85rgxng=0q5p3rlp,PC,8h 57m 2.000s,https://youtu.be/f7611w7dpHY,,solo,2015-09-17,1,Ph3NiX,,,,http://www.speedrun.com/bozombies/run/y425r5qm,verified
