game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=0q5zd5nq; gnxj7pgl=810y752l,Xbox One,4m 57.920s,https://www.youtube.com/watch?v=MvdmZXMamrA,,co-op,2020-12-12,2,NoodleMaster69,Mexy413,,,http://www.speedrun.com/bocwz/run/y6reox0y,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=0q5zd5nq; gnxj7pgl=810y752l,Xbox One,5m 35.667s,https://www.youtube.com/watch?v=0lhqnEovMPg,,co-op,2020-11-26,2,NoodleMaster69,Mexy413,,,http://www.speedrun.com/bocwz/run/y8r6jkwm,verified
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=5lemnvk1; 2lg396np=5leo55qo; ql659jn9=0q5x78m1,PC,3m 7.720s,https://www.twitch.tv/videos/1555308617,,solo,2022-08-07,1,Mexy413,,,,http://www.speedrun.com/bo3zombies/run/y9x2p4vy,verified
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=5lemnvk1; 2lg396np=5leo55qo; ql659jn9=0q5x78m1,PC,3m 57.880s,https://www.twitch.tv/videos/1555308618,,solo,2022-08-07,1,Mexy413,,,,http://www.speedrun.com/bo3zombies/run/mrr8032m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PC,3m 5.770s,https://www.twitch.tv/videos/1555322430,,solo,2022-08-07,1,Mexy413,,,,http://www.speedrun.com/bo3zombies/run/y4x3jpnz,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=5leo55qo; ylp4kjlg=z195dr0q,PC,3m 32.890s,https://www.twitch.tv/videos/1555322431,,solo,2022-08-07,1,Mexy413,,,,http://www.speedrun.com/bo3zombies/run/y8x9o55m,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=5leo55qo; 789ye5nw=p12o4z7l,PC,3m 24.010s,https://www.twitch.tv/videos/1555322429,,solo,2022-08-07,1,Mexy413,,,,http://www.speedrun.com/bo3zombies/run/yjd4qj3y,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=mlnzekjl; 2lg396np=5leo55qo; 2lg7k6lp=81p46ng1,PC,3m 58.950s,https://www.twitch.tv/videos/1555328979,,solo,2022-08-07,1,Mexy413,,,,http://www.speedrun.com/bo3zombies/run/zx8409qm,verified
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=jq6zvgjl; 2lg396np=5leo55qo; ylp4gjlg=xqk968n1,PC,3m 19.780s,https://www.twitch.tv/videos/1555322428,,solo,2022-08-07,1,Mexy413,,,,http://www.speedrun.com/bo3zombies/run/y4x3n9nz,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=gq79z5yl,PC,3m 34.110s,https://youtu.be/n_X2bQzpKEc,,solo,2023-07-28,1,Mexy413,,,,http://www.speedrun.com/bozombies/run/y2gw697z,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=jqzdwglp; 38dwzen0=21geon6l,PC,3m 31.440s,https://youtu.be/jOBt6U02S_8,,solo,2023-07-28,1,Mexy413,,,,http://www.speedrun.com/bozombies/run/zx3x5eez,verified
