game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=21dwdp3l; 38dzq00n=5q8o3761,Android,1m 39.000s,https://www.youtube.com/watch?v=-RVLvsy82r0&t=1s,,solo,2021-08-24,1,SlamZei,,,,http://www.speedrun.com/codzmobile/run/zgrxoqnm,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=81pjrek1; p8542e7l=rqv560y1,Android,21m 2.000s,https://www.youtube.com/watch?v=R7V7SuA61wk,,co-op,2021-06-25,3,GK77,Snakeghostyt,SlamZei,,http://www.speedrun.com/codzmobile/run/z1rv96jm,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=810j0djl,Android,9m 5.000s,https://www.youtube.com/watch?v=R7V7SuA61wk,,co-op,2021-06-25,2,Aromatic07,SlamZei,,,http://www.speedrun.com/codzmobile/run/y4rj6nqz,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=5lez3wpl,Android,2m 46.000s,https://www.youtube.com/watch?v=rlmR4KgGpHs,,co-op,2021-06-24,2,Aromatic07,SlamZei,,,http://www.speedrun.com/codzmobile/run/z5rlvley,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=810j0djl,Android,9m 43.000s,https://www.youtube.com/watch?v=rlmR4KgGpHs,,co-op,2021-06-24,2,Aromatic07,SlamZei,,,http://www.speedrun.com/codzmobile/run/zn1979lm,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=5q8oznr1; 38dzq00n=rqvo6n5l,Android,5m 8.000s,https://www.youtube.com/watch?v=rlmR4KgGpHs,,co-op,2021-06-24,2,GK77,SlamZei,,,http://www.speedrun.com/codzmobile/run/z1rv26rm,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=jq6ryenq,Android,40m 53.000s,https://www.youtube.com/watch?v=rlmR4KgGpHs,,co-op,2021-06-22,2,Aromatic07,SlamZei,,,http://www.speedrun.com/codzmobile/run/zp1k2krz,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=81pjrek1; p8542e7l=0137wykl,Android,4m 15.000s,https://youtu.be/vOqV0yFXn4E,,co-op,2021-06-21,3,SlamZei,Snakeghostyt,boyle04,,http://www.speedrun.com/codzmobile/run/ydrl4q0z,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=81pjrek1; r8r12z0n=5lez3wpl,Android,3m 7.000s,https://www.youtube.com/watch?v=DSN0z5ivI2Y,,co-op,2021-06-21,3,GK77,Snakeghostyt,SlamZei,,http://www.speedrun.com/codzmobile/run/zxgx0qey,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=81pjrek1; r8r12z0n=810j0djl,Android,10m 35.000s,https://www.youtube.com/watch?v=DSN0z5ivI2Y,,co-op,2021-06-21,3,GK77,Snakeghostyt,SlamZei,,http://www.speedrun.com/codzmobile/run/yjg9q9dy,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=9qjnw801,Android,26m 14.000s,https://www.youtube.com/watch?v=DSN0z5ivI2Y,,co-op,2021-06-21,2,Aromatic07,SlamZei,,,http://www.speedrun.com/codzmobile/run/y4rlnj3z,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=810j0djl,Android,10m 18.000s,https://www.youtube.com/watch?v=DSN0z5ivI2Y,,co-op,2021-06-21,2,Aromatic07,SlamZei,,,http://www.speedrun.com/codzmobile/run/y2xw8n7m,verified
Call of Duty: Black Ops Zombies Mobile,,Dead Ops Arcade,6njz1mpl=5q8oznr1; r8r12z0n=5lez3wpl,Android,2m 57.000s,https://www.youtube.com/watch?v=DSN0z5ivI2Y,,co-op,2021-06-21,2,Aromatic07,SlamZei,,,http://www.speedrun.com/codzmobile/run/ywqx2wny,verified
Call of Duty: Black Ops Zombies Mobile,,Call of the Dead,6njz1mpl=81pjrek1; 38dzq00n=5q8o3761,Android,16m 52.000s,https://www.youtube.com/watch?v=oT0ySv09VwU&t=3231s,,co-op,2021-06-11,3,SlamZei,GK77,Snakeghostyt,,http://www.speedrun.com/codzmobile/run/z0r8ok8z,verified
Call of Duty: Black Ops Zombies Mobile,,Ascension,6njz1mpl=81pjrek1; p8542e7l=81wxej6l,Android,7m 37.000s,https://www.youtube.com/watch?v=EmH71N61rVI&t=49s,,co-op,2021-06-07,3,Snakeghostyt,SlamZei,Joerice123455t,,http://www.speedrun.com/codzmobile/run/yo7qr87m,verified
