game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=z19x5wk1; e8mz6mn6=5lm8w24q,PC,4m 25.000s,https://youtu.be/76XDUA9n2Rk,,co-op,2021-02-15,3,TH3_DUCK_H4CK3R,SkinnyP,s1Lenceeeeeeeeeeeeee,,http://www.speedrun.com/wawzombies/run/y2vpkj9z,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=z19x5wk1; e8mz6mn6=81pe4gkl,PC,26m 39.500s,https://youtu.be/76XDUA9n2Rk,,co-op,2021-02-15,3,TH3_DUCK_H4CK3R,SkinnyP,s1Lenceeeeeeeeeeeeee,,http://www.speedrun.com/wawzombies/run/zgxp82dm,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=z19x5wk1; 9l74r9l1=zqom2j21,PC,4m 14.140s,https://youtu.be/9QWBhCbLnQs,,co-op,2021-02-15,3,TH3_DUCK_H4CK3R,SkinnyP,s1Lenceeeeeeeeeeeeee,,http://www.speedrun.com/wawzombies/run/z18pk6wy,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=z19x5wk1; 9l74r9l1=81060d51,PC,23m 58.000s,https://youtu.be/_UJSUsh2-PU,,co-op,2021-02-15,3,TH3_DUCK_H4CK3R,SkinnyP,s1Lenceeeeeeeeeeeeee,,http://www.speedrun.com/wawzombies/run/yj1pw7oy,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=p129o8kl; e8mz6mn6=81pe4gkl,PC,31m 52.180s,https://youtu.be/ENDddjMcPGc,,co-op,2021-01-11,4,TH3_DUCK_H4CK3R,SkinnyP,Fish0P,s1Lenceeeeeeeeeeeeee,http://www.speedrun.com/wawzombies/run/m75rvn5z,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=p129o8kl; e8mz6mn6=5lm8w24q,PlayStation 3,5m 3.000s,https://youtu.be/ENDddjMcPGc,,co-op,2021-01-11,4,TH3_DUCK_H4CK3R,SkinnyP,Fish0P,s1Lenceeeeeeeeeeeeee,http://www.speedrun.com/wawzombies/run/zxde5qgy,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=p129o8kl; e8mz6mn6=5lm8w24q,PC,5m 3.000s,https://youtu.be/ENDddjMcPGc,,co-op,2021-01-11,4,TH3_DUCK_H4CK3R,SkinnyP,Fish0P,s1Lenceeeeeeeeeeeeee,http://www.speedrun.com/wawzombies/run/m3ge206z,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=p129o8kl; e8mz6mn6=5lm8w24q,PC,5m 3.000s,https://youtu.be/ENDddjMcPGc,,co-op,2021-01-11,4,TH3_DUCK_H4CK3R,SkinnyP,Fish0P,s1Lenceeeeeeeeeeeeee,http://www.speedrun.com/wawzombies/run/y4ep06qm,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=p129o8kl; 9l74r9l1=zqom2j21,PC,4m 48.000s,https://www.youtube.com/watch?v=HO3EdccIwes&feature=youtu.be,,co-op,2021-01-10,4,TH3_DUCK_H4CK3R,SkinnyP,Fish0P,s1Lenceeeeeeeeeeeeee,http://www.speedrun.com/wawzombies/run/zq4xjoxm,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=z19x5wk1; e8mz6mn6=5lm8w24q,PC,4m 41.120s,https://www.youtube.com/watch?v=IL_0xoRiQGo&feature=youtu.be,,co-op,2021-01-01,3,TH3_DUCK_H4CK3R,SkinnyP,s1Lenceeeeeeeeeeeeee,,http://www.speedrun.com/wawzombies/run/y6rwk26y,verified
Call of Duty: World at War Zombies,,Nacht Der Untoten,5ly09jn4=z19x5wk1; e8mz6mn6=81pe4gkl,PC,26m 59.160s,https://www.youtube.com/watch?v=jcmfWm8HUc8&feature=youtu.be,,co-op,2021-01-01,3,TH3_DUCK_H4CK3R,SkinnyP,s1Lenceeeeeeeeeeeeee,,http://www.speedrun.com/wawzombies/run/ywdolr3z,verified
