game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Beast From Beyond,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; 789kjr0l=jqzv8d4l,PlayStation 4,1m 32.700s,https://youtu.be/ZgSkHakAoOY?si=VNUWhRnKRehdFba4,,co-op,2023-12-22,2,Lollo_mobbido,Cicalino03,,,http://www.speedrun.com/iwzombies/run/y4k62pkm,verified
