game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=21g2928l; 2lg396np=4lxz9212; 38dw04n0=81wer8o1,PC,2m 11.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&ab_channel=DanielJohnGaming,,co-op,2023-02-20,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/ylnl9p3z,verified
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=jq6zvgjl; 2lg396np=4lxz9212; ylp4gjlg=xqk968n1,PC,2m 17.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/y80685wm,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=mlnzekjl; 2lg396np=4lxz9212; 2lg7k6lp=81p46ng1,PC,3m 11.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/m7206r5z,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=4lxz9212; 789ye5nw=p12o4z7l,PC,2m 14.290s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/y968v42y,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=4lxz9212; ylp4kjlg=z195dr0q,PC,2m 10.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/yln6782z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=4lxz9212; jlzz6xl2=814k4d0l,PC,2m 9.640s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/y80687wm,rejected
Call of Duty: Black Ops III Zombies,,Shi No Numa,r8ro6x28=814794v1; 2lg396np=4lxz9212; onvmywnm=4lx0d42l,PC,2m 11.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/zqej7l9z,verified
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=5lemnvk1; 2lg396np=4lxz9212; ql659jn9=jqzv9eml,PC,2m 17.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/z5ep2qdz,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=4lxz9212; 2lg7e6lp=21ge5dml,PC,2m 51.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,TheHondo_,Wolfslayer61,DanielJohnGaming,,http://www.speedrun.com/bo3zombies/run/zg2ep00y,rejected
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=jq6zvzjl; 2lg396np=4lxz9212; gnx65jnv=rqv6zd7l,PC,2m 13.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/y6o204qy,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=mlnzezjl; 2lg396np=4lxz9212; ylqx7m8r=013w4rdq,PC,2m 19.000s,https://www.youtube.com/watch?v=_6Y-lUXoQTs&t=738s&ab_channel=DanielJohnGaming,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/y6o2040y,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=21g2928l; 2lg396np=4lxz9212; 38dw04n0=81wer8o1,PC,2m 11.000s,https://www.speedrun.com/bo3zombies/run/new#Der_Eisendrache,,co-op,2023-02-17,3,DanielJohnGaming,Wolfslayer61,TheHondo_,,http://www.speedrun.com/bo3zombies/run/y2jgp47z,rejected
