game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bocw,die-maschine,high-round,without-support,xbox,https://youtube.com/watch?v=PnfKbOdnXp4,,solo,33,1,Shamanblood,,,,0,
bo3,kino-der-toten,high-round,classic-gobblegum-only,xbox,http://twitch.tv/videos/1918363943,,solo,20,1,Shamanblood,,,,0,
