game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo6,liberty-falls,no-perks,with-gobblegums-no-support,cross-play,http://twitch.tv/videos/2346582400,,co-op,48,2,PP_Parker_,WesternLizard96,,,0,
bo6,terminus,no-jug,with-gobblegums-with-support,cross-play,http://twitch.tv/videos/2348961571,,co-op,56,2,PP_Parker_,WesternLizard96,,,0,
