game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo3,origins,flawless,no-gobblegum,xbox,https://youtube.com/watch?v=58E0IlYjQb8,,solo,45,1,CrazyCookies22,,,,0,
