game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo4,voyage-of-despair,high-round,all-elixirs-talismans,playstation,https://youtube.com/watch?v=HyV8Tv5qrUw,,solo,163,1,JAG199,,,,0,
bo3,gorod-krovi,high-round,mega-gobblegum,playstation,https://youtube.com/watch?v=AkO1gKXU-D8,,solo,128,1,JAG199,,,,0,
