game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo3,origins,high-round,no-gobblegum,steam,https://youtube.com/watch?v=vNgrp3FMy2g,,co-op,44,3,SlippedSquid,Yoshi112,TheInvisibleMan,,0,
bo3,origins,high-round,no-gobblegum,steam,https://youtube.com/watch?v=O_A39JIIih4,,co-op,42,4,SlippedSquid,TonkoBell,Yoshi112,TheInvisibleMan,0,
