game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo6,citadelle-des-morts,first-room,with-gobblegums-with-support,steam,https://youtube.com/watch?v=R7jtKR_ZgtE,,co-op,99,4,TheEliteProject,Yixsai,Melly,NextRound,0,
