game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bocw,die-maschine,first-room,no-support,playstation,http://twitch.tv/videos/1492033915,,solo,53,1,Twitch_Ostriker5,,,,0,
