game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo2,die-rise,high-round,,steam,https://youtube.com/watch?v=0MJdBP2J9d8,,co-op,30,3,Shadows,Rubianito,rennam.h,,0,
bo2,die-rise,high-round,,steam,https://youtube.com/watch?v=4Sl6YdOleGI,,co-op,25,4,Shadows,Rubianito,rennam.h,Kreppy,0,
