game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo,kino-der-toten,high-round,,xbox,https://youtube.com/watch?v=qOIDLZX3s8o,,co-op,37,4,I am the Law 13,CaptainBubby217,IceQueen9983,hi722,0,
bo,kino-der-toten,no-jug,,xbox,https://youtube.com/watch?v=PeKnZvN7M9g,,co-op,20,4,I am the Law 13,CaptainBubby210,hi722,Icequeen,0,
