game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo3,moon,nml,no-gobblegum,steam,https://youtube.com/watch?v=SX3KNaAYU88,,co-op,59,3,ItsBlue,Jupiter90756,Mudkip_in_a_Base,,0,
bo6,liberty-falls,exfil-speedrun,rampage-inducer-round-11,steam,https://youtube.com/watch?v=Y_1Cb_Dhi6c,,co-op,8:49,4,ItsBlue,Mudkip_in_a_Base,GCMaxCraft,BridledTie925,0,
