game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo2,buried,first-room,processing-with-raygun,steam,https://youtube.com/watch?v=klSi_iT4WPU,,co-op,36,2,Embii,Sabear0,,,0,
bo2,buried,first-room,processing,steam,http://twitch.tv/videos/1550461795,,co-op,23,3,Kippz__,Embii,Sabear0,,0,
bo2,die-rise,first-room,,steam,http://twitch.tv/videos/1550632863,,co-op,14,3,Kippz__,Embii,Sabear0,,0,
bo2,nuketown,no-magic,,steam,http://twitch.tv/videos/1550689892,,co-op,17,3,Kippz__,Embii,Sabear0,,0,
