game,map,record,sub_record,platform,main_video,other_links,game_type,achieved,player_count,player_1,player_2,player_3,player_4,is_world_record,added
bo2,buried,first-room,quick-side,steam,http://twitch.tv/videos/2249410153,,co-op,13,4,Altzx,Piraozera,John,Sagazin_,0,
bo2,buried,first-room,quick-side,steam,http://twitch.tv/videos/2249397508,,co-op,13,4,Altzx,Piraozera,John,Netox,0,
